;Speed;Pressure;Volume;Thickness;Resistance;Type;Def;Time;Cost
1729;35,46742;261,0982;0,087896;93,68995;47.94192  M;;0;80,31271;118,9966
1730;35,42782;276,5103;0,91374;80,76693;21.87848  M;;0;78,40746;122,6844
1731;45,39009;369,5681;6,77737;92,33829;45.60118  M;;0;59,64581;112,2182
1732;23,04435;373,3378;0,006544;86,32874;38.85758  M;;0;104,7394;119,8648
1733;30,04706;255,8157;2,136319;81,47942;64.74178  M;;1;90,72913;131,1921
1734;54,0078;201,6698;3,765564;96,63824;31.03467  M;;0;41,45975;123,0837
1735;30,12411;456,2868;0,043796;77,42973;59.05516  M;;0;88,91356;91,56922
1736;35,5189;203,914;2,198885;74,34081;32.60679  M;;0;77,73808;134,4426
1737;44,96115;331,84;2,383382;75,26831;35.21791  M;;0;59,35861;100,6827
1740;52,33142;485,3594;4,103989;91,5999;42.24669  M;;0;45,46218;73,33486
1741;28,98277;575,2877;1,045338;82,70865;44.12429  M;;0;92,07295;78,91259
1742;54,40959;245,1188;0,21839;77,27577;20.4965  M;;0;40,32253;108,0731
1743;61,00892;134,4884;0,078642;78,33687;49.80943  M;;0;27,74892;125,3481
1744;41,03656;261,8664;0,553952;97,69035;32.44135  M;;0;66,67674;120,8088
1745;50,25797;520,9052;1,272057;97,50616;59.18345  M;;0;49,3707;73,71997
1746;31,73103;340,0803;0,071814;71,91024;56.27399  M;;0;86,52885;109,691
1747;32,53175;288,1761;0,052851;98,00962;49.53427  M;;0;84,4113;127,7356
1748;41,49028;594,593;2,689868;71,25227;58.29612  M;;0;65,75324;68,04504
1749;36,72206;288,5925;0,75483;73,78851;32.88257  M;;0;76,9876;120,7248
1750;42,7575;312,8079;1,946736;96,36251;56.58242  M;;0;63,33095;112,2135
1751;42,40587;213,8643;2,757896;80,24562;33.63398  M;;0;65,25891;125,0738
1752;45,3243;237,3068;2,622238;89,76238;26.35567  M;;0;58,77268;117,356
1753;60,38713;479,4492;1,403016;82,4743;54.09343  M;;0;28,27453;62,23017
1754;10,11324;405,1631;4,389336;89,1941;26.18584  M;;0;130,9358;121,8146
1755;33,67493;389,6973;0,072213;80,07834;69.95127  M;;0;81,67877;116,0762
1756;47,59275;240,7347;0,002595;92,69316;68.81161  M;;0;54,53574;121,5326
1757;54,09716;307,0323;0,086579;97,62559;58.67604  M;;0;40,91735;100,4176
1758;26,62755;378,2611;7,149809;72,89119;54.83929  M;;0;97,1572;110,322
1759;26,13948;540,2969;3,62376;82,19374;56.33939  M;;0;97,65108;92,06577
1760;34,65752;601,3064;1,867011;71,47277;25.90838  M;;0;80,40039;73,22139
1761;38,19127;259,9457;1,364051;99,86568;54.17614  M;;0;74,17051;129,9171
1762;38,12845;397,9812;0,826439;86,41712;63.88455  M;;0;73,10857;95,05921
1763;43,15553;255,3993;0,7415;89,16129;43.56558  M;;0;63,62716;118,419
1764;23,60553;416,7388;0,680366;71,82871;54.05506  M;;0;103,4014;112,9259
1765;42,50462;371,8854;0,476285;89,16809;28.0708  M;;0;64,08874;103,2121
1766;14,55279;30,42199;0,02351;74,54654;47.53287  M;;0;119,9234;174,4413
1767;35,20172;337,5468;0,557868;94,56659;58.39981  M;;0;79,74642;116,4597
1768;33,44233;372,1023;3,601526;73,20946;43.06686  M;;0;82,91573;115,3885
1769;28,31562;502,6627;0,354473;76,48661;40.17689  M;;0;95,29568;97,52157
1770;28,93767;127,7111;0,276641;98,19399;38.18531  M;;0;91,74206;160,8361
1771;47,10936;318,8873;1,881991;81,54471;57.00579  M;;0;56,00722;104,8761
1772;34,5883;273,7068;1,604141;78,53884;66.84184  M;;0;80,33599;123,0676
1773;25,81609;336,7349;0,241738;78,64873;57.09504  M;;0;97,19922;121,7442
1774;33,32884;308,4278;0,45602;86,7494;52.00604  M;;0;82,87785;115,6434
1775;15,51956;254,2216;0,688506;84,74072;40.61277  M;;0;117,7074;141,1655
1776;44,6198;618,8624;0,636504;85,92749;27.29742  M;;0;60,14242;63,4402
1777;38,44189;360,8124;2,354232;79,87041;26.5311  M;;0;73,50604;108,7969
1778;26,98115;460,2785;0,909285;75,56992;28.01628  M;;1;96,14295;99,96824
1779;45,32918;447,331;0,161726;93,92689;61.19464  M;;0;61,35871;77,64397
1780;49,32435;187,4832;0,079832;76,86361;34.54609  M;;0;51,58809;125,9646
1781;27,43596;263,5301;0,529637;93,58446;37.19535  M;;0;96,17269;124,4227
1782;38,91609;168,7891;0,148924;97,53773;58.18084  M;;0;72,29638;130,1666
1783;37,50483;337,0583;1,263582;78,26213;62.35159  M;;0;74,99332;111,7746
1784;37,1611;329,5394;0,197245;96,99343;49.22414  M;;0;74,93487;107,6256
1787;39,05936;383,1767;0,810014;76,22681;38.46563  M;;1;72,89121;99,93028
1788;50,72684;357,4472;1,659952;73,94661;46.82824  M;;0;51,46488;105,1156
1789;50,45713;264,3102;0,546848;73,8514;35.31541  M;;0;48,75062;104,9855
1790;34,61166;179,4779;1,564042;83,78804;22.64619  M;;0;81,63007;135,5262
1791;36,52938;358,0455;1,731039;94,95219;44.445  M;;0;76,53126;102,8182
1792;35,2799;164,2962;4,071396;84,21462;43.13668  M;;0;79,80459;142,4082
1793;41,3053;350,6263;1,769627;82,49469;27.5751  M;;0;68,56639;101,2515
1794;30,19963;408,6603;0,398983;79,06473;40.67531  M;;0;89,59966;104,4569
1795;20,18801;194,7721;2,226387;98,81968;53.84758  M;;0;110,4831;151,079
1796;28,4532;368,647;0,547729;73,78227;37.96227  M;;0;93,04642;122,8992
1797;23,88221;377,6539;3,443928;87,63779;55.48096  M;;0;101,7181;117,9109
1798;42,07842;344,2743;4,37122;91,80723;41.65372  M;;0;65,40935;99,03167
1799;35,53373;330,1289;3,483315;99,35644;58.7689  M;;0;80,01851;112,5632
1800;36,28781;411,2468;0,70436;79,62735;29.03005  M;;0;76,80595;98,67605
1801;39,40149;378,0164;0,612318;95,89861;60.17466  M;;0;70,52804;102,9689
1802;33,89399;393,2077;1,47292;78,20592;35.39504  M;;0;81,81922;100,9697
1803;20,45908;267,6737;2,715154;92,15717;22.47108  M;;0;108,2262;141,1534
1804;56,06974;331,2725;1,12532;94,78171;42.53769  M;;0;37,68989;88,17177
1805;29,27039;207,4863;1,00825;95,01543;50.84844  M;;0;91,22425;140,3518
1806;69,35385;598,686;0,477689;75,27153;23.35404  M;;0;12,40183;44,06188
1807;44,35302;312,3668;1,100521;96,23013;37.61019  M;;0;62,17423;110,96
1808;32,78741;463,3396;0,194989;76,92874;20.85608  M;;0;82,85285;99,66706
1809;39,57887;412,6964;0,010865;96,96568;34.73091  M;;0;69,86738;96,99381
1810;41,02219;335,606;0,409323;84,04443;49.70686  M;;0;67,97883;102,0474
1811;46,55885;249,9118;2,616357;87,28936;64.47286  M;;0;56,99319;114,8765
1812;19,29996;331,4448;0,081759;79,7878;57.64397  M;;0;112,4782;131,7991
1813;35,28791;400,4197;5,865039;76,48925;63.89667  M;;0;78,21288;102,5179
1814;47,55197;315,3644;0,889291;76,05779;56.85163  M;;0;53,57806;96,1948
1815;27,19733;252,8577;0,39291;90,68627;28.761  M;;0;95,394;119,8221
1816;48,58269;324,2964;1,427519;92,5363;28.18984  M;;0;51,98475;104,4538
1817;18,86143;299,1328;3,533457;76,18481;66.46018  M;;0;111,0857;140,4369
1818;25,46874;642,8113;0,292695;83,13675;28.14982  M;;0;98,92275;74,5146
1819;44,02771;309,0484;0,630767;99,26957;61.90892  M;;0;60,97777;106,9407
1820;43,22897;231,5177;4,470089;71,59607;40.3726  M;;0;65,64866;119,1598
1821;46,66359;378,7611;2,282224;89,54086;35.1078  M;;0;55,36795;92,63184
1822;37,80892;383,3436;0,263522;77,77316;68.72996  M;;0;74,6108;104,2513
1823;27,95048;251,6255;4,579717;87,46727;21.22942  M;;0;93,76058;134,86
1824;40,82092;379,5469;0,118836;71,96158;54.888  M;;0;69,17663;111,26
1825;37,0441;157,0054;0,014398;82,65561;64.07018  M;;0;76,97045;140,6888
1826;23,55277;256,1786;1,408478;90,30729;45.03637  M;;0;102,373;122,2509
1827;31,13764;415,3965;0,13853;87,08579;28.9214  M;;0;86,81004;110,8018
1828;62,9558;398,936;0,269013;73,11671;65.40475  M;;0;24,84566;80,63434
1829;34,90991;295,2508;13,98404;89,91473;31.85029  M;;0;81,37749;121,089
1830;8,249733;359,2959;1,903675;97,33582;45.03433  M;;0;135,3296;124,602
1831;33,72336;221,6204;2,739467;95,23648;52.55974  M;;0;83,51499;138,4283
1834;27,22657;209,42;1,835553;70,63981;61.23824  M;;0;95,42455;141,3529
1835;32,99434;356,9727;0,000288;99,13055;59.40788  M;;0;84,03478;108,2113
1836;43,87203;430,1317;4,310014;75,17283;61.26617  M;;0;62,9965;97,64714
1837;44,27506;446,845;3,238496;76,23908;28.87408  M;;0;61,47234;87,13669
1838;35,89996;418,6036;7,633291;94,2335;41.94071  M;;0;74,78816;101,6335
1839;37,92091;441,4201;1,456553;85,04128;52.76867  M;;0;73,7146;99,91199
1840;30,1112;441,8572;0,787298;94,78677;53.75792  M;;0;90,30119;101,0878
1841;39,32596;538,7774;0,101428;99,16418;56.29529  M;;0;71,6617;83,60455
1842;26,98246;304,5948;0,910123;89,30705;30.35932  M;;0;96,86805;120,58
1843;29,89357;457,2374;0,754311;71,83102;34.33563  M;;0;90,91771;102,7054
1844;37,16345;205,505;0,082511;70,82528;58.33106  M;;0;78,20284;131,7435
1845;55,02707;468,2611;0,043378;99,34336;32.69231  M;;0;41,5985;84,65083
1846;30,77177;408,886;4,343558;97,45757;32.85853  M;;0;88,26176;104,8786
1847;31,02405;349,5934;0,274617;95,25548;62.20014  M;;0;87,39177;111,7846
1848;44,05497;397,9024;0,93676;70,66112;48.49278  M;;0;61,55078;95,95484
1849;33,09264;307,2049;4,629831;70,27908;35.61331  M;;1;83,92012;114,4743
1850;33,31547;577,6204;0,5245;78,14657;51.21256  M;;0;82,85664;66,38605
1851;50,05133;487,5875;1,404676;84,37623;60.36605  M;;0;49,46729;72,85571
1852;24,03974;297,6406;0,641975;73,81156;25.41265  M;;0;101,8441;126,3356
1853;36,80725;78,9763;0,317205;74,59368;61.83759  M;;0;76,93498;143,8428
1854;23,752;132,3082;1,618172;90,20304;35.38796  M;;0;103,0319;155,4782
1855;32,18636;431,5696;0,013983;92,57699;24.62271  M;;1;86,14306;103,254
1856;27,57553;338,9495;1,138545;85,59481;48.16138  M;;0;94,74763;123,8206
1857;48,38027;263,9684;1,690808;89,6533;20.60579  M;;0;51,80412;114,8712
1858;48,63428;315,0221;4,237687;85,86894;28.40278  M;;0;52,25862;107,3464
1859;24,17584;471,6451;1,831269;89,8221;28.39156  M;;0;101,1234;99,19143
1860;30,11336;246,1686;2,950809;86,35641;37.32551  M;;0;89,46631;136,5238
1861;31,06116;289,6745;10,9567;76,10988;27.21913  M;;0;85,67156;119,2595
1862;47,0985;354,6324;1,068108;70,89153;57.31935  M;;0;56,37894;93,6401
1863;39,85074;317,682;0,143378;92,12808;58.65268  M;;0;69,46761;106,5664
1864;29,67124;375,6423;0,449477;91,92865;61.7613  M;;0;90,86792;116,4748
1865;30,69127;360,725;1,374068;84,64672;49.17698  M;;0;89,29245;114,0775
1866;44,34544;218,1122;3,812751;72,99467;62.93292  M;;0;61,50639;124,3036
1867;29,87968;420,7737;3,018018;97,31812;42.5899  M;;0;90,12828;101,8794
1868;52,82041;362,7791;3,311073;73,17027;26.60663  M;;0;44,64204;94,94438
1869;24,0839;345,4799;0,428384;97,0238;31.92539  M;;0;100,8028;117,7986
1870;42,47089;479,8858;0,774327;88,32432;56.12712  M;;0;65,37333;80,21079
1871;52,20324;291,4974;0,118081;97,58457;66.92988  M;;0;46,14936;104,7636
1872;45,48931;330,9897;0,384195;88,8444;23.08359  M;;0;59,27756;104,7689
1873;41,43623;362,401;1,575673;82,27183;42.12037  M;;0;66,92629;107,2047
1874;35,13809;4,019995;0,758533;99,11088;41.13348  M;;0;81,41511;163,0634
1875;44,40836;170,9628;0,982356;70,0471;62.58658  M;;0;61,56716;132,2564
1876;38,03228;385,1005;3,301924;78,44825;39.48462  M;;0;74,95391;102,2438
1877;33,01546;249,1188;0,136052;90,08075;28.583  M;;0;83,08368;118,5793
1878;34,27034;160,5257;6,762126;95,44762;58.42508  M;;0;82,32783;140,7135
1881;22,33781;169,5045;0,456073;74,45128;64.05685  M;;0;106,7182;145,7137
1882;42,6822;525,3255;1,96307;77,41063;61.48553  M;;0;64,95552;76,91345
1883;36,79096;428,0073;3,526247;87,97867;59.42083  M;;0;76,63578;99,7175
1884;37,82735;355,5862;1,796542;77,51957;31.29859  M;;0;76,74271;105,0535
1885;24,60106;377,805;0,418384;85,29051;44.54926  M;;0;101,3951;118,1154
1886;34,81436;274,9737;0,67559;74,21742;67.41768  M;;0;81,75542;129,1044
1887;35,90977;470,7871;0,547859;79,55128;69.73754  M;;0;78,92596;93,48383
1888;30,6421;298,1621;0,626707;86,58406;49.90207  M;;0;88,42581;121,6615
1889;22,255;331,9256;3,199201;77,58631;55.55227  M;;0;106,6216;130,4042
1890;53,09086;401,7103;0,311456;76,5944;62.09811  M;;0;45,51798;86,31728
1891;46,62406;255,6317;0,279765;70,21272;24.97665  M;;0;57,5258;120,9668
1892;22,59922;428,8622;0,06314;88,3835;68.63139  M;;0;103,8743;112,2647
1893;45,23109;231,7934;0,028119;98,53632;35.8846  M;;0;60,24994;113,6374
1894;42,24709;123,8088;0,042252;74,39417;23.34528  M;;0;66,76683;140,803
1895;48,00964;434,8346;0,322207;93,72791;37.15574  M;;0;52,52283;88,39959
1896;23,66039;189,6486;3,843061;77,97732;27.82229  M;;0;104,1806;156,6422
1897;31,63243;197,827;0,580307;79,3374;44.12651  M;;0;87,79843;139,516
1898;41,91293;439,1141;0,777307;82,30893;28.80976  M;;0;66,47286;97,53736
1899;42,85514;253,6654;0,851129;79,27279;22.39908  M;;0;64,70467;109,9945
1900;18,0258;431,5147;0,281265;90,06315;62.91712  M;;1;114,2718;114,0259
1901;43,15421;406,7386;1,325391;76,12755;69.55748  M;;0;62,59223;100,5434
1902;23,94551;289,8781;2,318005;87,07146;30.75946  M;;0;103,3411;133,4078
1903;47,59471;396,7248;0,873915;87,24083;32.05213  M;;0;53,22173;90,06941
1904;28,72696;539,8025;0,213332;80,2093;26.14789  M;;0;93,023;78,19931
1905;28,98526;82,81976;0,949696;98,81473;38.73152  M;;1;90,5832;156,8582
1906;51,09779;499,286;2,98762;81,07988;35.47712  M;;0;49,39657;75,30519
1907;28,79526;222,6469;0,070559;93,98764;69.53368  M;;0;93,54805;140,9481
1908;45,78762;414,594;0,410704;88,37167;42.45555  M;;0;57,10974;101,6883
1909;35,28992;442,4957;2,043244;85,68152;39.59619  M;;0;79,35373;92,11225
1910;33,53463;288,6603;2,344985;97,44517;24.03115  M;;0;81,1178;127,8362
1911;42,51314;279,6251;0,217542;72,22342;49.8574  M;;0;66,45853;111,8763
1912;17,38692;277,024;0,264799;78,39608;57.98987  M;;0;114,969;135,3583
1913;50,11452;416,6824;1,15964;87,23352;32.14846  M;;0;49,33345;96,15852
1914;21,25019;309,5559;0,958014;87,75318;29.9635  M;;0;105,6446;127,0098
1915;9,072971;472,8494;6,639448;84,92785;55.17749  M;;0;130,9919;121,8987
1916;32,39503;431,2523;5,556514;86,85117;25.21571  M;;0;84,2957;98,93755
1917;23,69002;355,4958;3,059954;90,54477;55.17021  M;;0;103,3081;114,5825
1918;13,94044;408,1142;0,765591;78,99317;32.39753  M;;0;122,9028;118,8898
1919;17,84157;446,2918;0,404606;90,7447;35.4688  M;;0;114,8046;107,1742
1920;23,34376;579,6429;1,937321;95,63288;34.46794  M;;0;101,5313;92,85289
1921;36,33035;194,3991;3,699401;96,23261;35.08129  M;;0;76,66656;125,7052
1922;39,7975;183,6236;0,059908;78,68039;60.47414  M;;0;71,14148;128,201
1923;42,73364;532,4852;0,655249;85,3225;58.65425  M;;0;63,36595;73,22677
1924;32,61427;540,5266;0,664454;99,55747;61.87732  M;;0;85,12111;84,66669
1925;35,07439;379,5703;1,663721;91,65079;28.81021  M;;0;81,06534;104,7748
1928;32,08961;504,4858;0,306249;89,05843;64.45375  M;;0;86,82955;86,47998
1929;22,01553;282,7707;2,900174;78,21434;60.85362  M;;0;107,5985;121,0825
1930;26,00462;281,1749;1,366173;99,65848;47.70677  M;;0;98,13525;134,0857
1931;39,87295;456,5266;0,886739;70,79133;49.41002  M;;0;69,92496;88,72828
1932;45,95121;274,8636;0,734892;91,08547;65.70574  M;;0;58,64873;119,3775
1933;20,86163;393,2645;2,850288;89,87311;68.66157  M;;0;107,8584;111,0236
1934;28,01075;319,8892;0,013921;87,68538;30.73657  M;;0;94,42376;116,8658
1935;32,77151;452,1132;1,59445;88,97501;39.39182  M;;0;84,80379;106,2302
1936;19,11584;402,5826;1,418709;80,73641;66.59112  M;;0;111,7466;125,9356
1937;39,80878;264,4908;0,550247;82,31551;50.47076  M;;0;69,55395;121,1641
1938;14,69675;285,0679;0,040838;89,2855;56.95229  M;;0;118,6177;146,0902
1939;29,58085;424,5143;0,246517;76,89851;24.96171  M;;0;90,77655;116,1735
1940;46,80187;185,1142;0,004632;81,1109;47.14404  M;;0;57,10765;118,2584
1941;36,0919;279,5929;0,289195;72,37859;63.1568  M;;0;79,04186;122,8054
1942;0,854623;167,0011;2,068494;92,56314;55.10391  M;;0;148,8121;170,4847
1943;13,25197;471,9165;0,273187;82,93333;51.8785  M;;0;124,819;110,6816
1944;54,94412;280,2375;1,772778;79,44857;31.24199  M;;0;40,91634;104,3659
1945;17,00889;290,3087;0,068907;94,21674;46.84546  M;;1;117,7794;136,7801
1946;34,69876;135,7246;0,403402;80,95899;47.47676  M;;0;79,51736;144,0509
1947;;;;;;;;;
1948;43,35546;440,2914;1,039509;86,34683;67.8699  M;;0;62,73205;88,24929
1949;34,92395;391,6405;4,393833;92,25744;25.38679  M;;0;80,367;102,2177
1950;40,41476;475,3879;0,661374;72,40024;42.91362  M;;0;69,17582;88,99803
1951;53,01076;294,3337;1,280803;94,14694;36.20341  M;;0;44,88055;104,26
1952;18,49015;271,9142;5,431163;83,57603;69.4363  M;;0;112,9167;140,1392
1953;52,71459;353,0561;1,990673;96,41909;44.42932  M;;0;44,91399;87,71114
1954;23,46863;546,3359;4,931814;77,1525;20.63624  M;;0;103,1026;94,22279
1955;50,00687;309,8863;5,088383;80,78488;51.31512  M;;0;50,26713;105,894
1956;41,31029;446,3801;1,118936;96,49837;69.871  M;;0;69,14996;88,87925
1957;39,13198;309,4474;0,306659;98,66306;53.70775  M;;0;73,0412;122,747
1958;35,66893;343,8084;3,659288;89,18885;22.73357  M;;0;80,05134;110,9759
1959;36,46103;79,4051;2,753572;94,03935;49.19588  M;;0;75,29332;142,8022
1960;19,01104;397,0707;0,263536;92,83022;52.09754  M;;0;114,1541;129,7167
1961;25,2291;488,4082;1,005228;93,07055;63.30608  M;;0;98,96397;94,88246
1962;35,17225;277,2717;2,571336;89,67504;55.23302  M;;0;80,00984;120,2628
1963;31,43526;311,9155;2,154959;97,35023;26.03041  M;;0;86,84846;115,9839
1964;20,79904;413,9117;0,789971;89,18158;39.08573  M;;0;108,0028;103,3953
1965;39,99419;131,5644;5,469453;91,70689;24.97231  M;;0;70,87484;133,2139
1966;26,12792;282,5616;3,97759;71,64859;26.19452  M;;0;97,90684;127,0998
1967;40,53039;476,0154;0,418208;95,5801;50.03678  M;;0;67,52104;88,41644
1968;52,06706;206,1692;2,195614;70,86273;31.72453  M;;0;47,18531;121,3229
1969;18,44598;269,9625;10,58685;90,35605;66.7101  M;;0;112,7909;134,3209
1970;46,67824;346,3717;0,175074;88,06229;35.56913  M;;0;57,24703;98,34925
1971;26,61547;490,3253;0,995513;80,73612;28.08114  M;;0;96,94569;99,75732
1972;34,1346;484,361;1,488774;70,69817;69.49923  M;;1;81,70739;91,96585
1975;43,17598;225,0221;3,991981;83,95605;26.258  M;;0;63,24319;125,8606
1976;45,01422;236,8576;3,001198;78,2645;52.29954  M;;0;58,53956;118,6527
1977;32,3975;311,5928;0,180597;97,45966;62.64512  M;;0;83,5834;118,9749
1978;19,71744;419,1507;0,060348;81,44575;48.48115  M;;0;109,0706;118,1995
1979;38,78111;381,0525;2,002004;75,10831;37.44659  M;;0;72,85954;105,2919
1980;35,84728;501,9279;5,399436;92,76594;49.43573  M;;0;79,66031;95,52038
1981;44,77194;427,5025;0,413847;92,55138;33.3183  M;;0;61,30399;91,37126
1982;43,69299;311,1931;0,285932;97,80266;33.51181  M;;0;61,96239;107,0995
1983;12,7282;476,9099;0,000872;99,11352;50.01738  M;;1;125,8183;113,5502
1984;44,65931;526,247;5,563606;84,02109;48.61907  M;;0;59,39368;76,41629
1985;45,07205;408,6615;0,004108;83,31029;32.19987  M;;0;59,72889;96,04901
1986;54,31081;196,4747;0,106789;86,15146;28.34122  M;;0;41,29994;118,5195
1987;30,14721;322,2448;2,514557;94,45181;30.65925  M;;0;89,28258;126,4087
1988;36,21014;437,0443;0,326713;95,23086;42.14205  M;;0;77,46823;96,82177
1989;42,85329;208,2571;1,090371;78,75286;52.51099  M;;0;64,24583;125,9061
1990;32,50088;128,0939;1,070241;84,45294;50.36725  M;;0;83,84962;151,5227
1991;41,81977;343,8044;2,221439;90,89251;38.00168  M;;0;67,3337;105,1043
1992;39,76209;380,6341;0,574154;83,63947;23.66987  M;;0;71,59916;102,5614
1993;33,96046;120,7223;2,869661;73,2989;51.17497  M;;0;82,86421;152,7274
1994;24,80463;509,0575;0,055576;70,60828;67.72153  M;;0;98,54378;102,0663
1995;32,12311;316,3898;0,679219;96,12196;48.3948  M;;0;86,59997;116,8447
1996;40,01834;301,1639;0,233405;76,49542;46.74926  M;;0;68,68785;107,0199
1997;58,6293;317,4154;0,376724;79,99821;64.39368  M;;1;32,36072;89,14127
1998;41,60209;399,2313;7,936917;78,28535;54.7893  M;;0;66,00737;95,3657
1999;39,43054;383,1448;0,189499;97,59747;69.25071  M;;0;70,44944;103,6445
2000;7,795865;230,6992;0,694843;94,13476;53.2037  M;;0;133,8458;155,9223
2001;23,53291;334,8845;0,56522;95,59731;67.47547  M;;0;102,2916;128,3617
2002;47,97675;292,3818;0,055517;88,3552;68.15766  M;;0;53,51882;103,7989
2003;44,68922;398,4634;0,108138;89,04397;59.49037  M;;0;61,32871;95,9494
2004;47,19327;466,4395;0,156639;92,80367;53.9972  M;;0;56,12631;83,29932
2005;39,17905;290,895;0,012495;84,50919;38.69489  M;;0;72,8596;116,4881
2006;34,58165;292,662;8,16467;99,52553;67.35059  M;;0;81,45784;116,6816
2007;20,78132;367,3144;0,742216;98,43177;44.62655  M;;0;107,7777;124,1912
2008;36,11538;424,5972;0,867067;90,45304;43.35064  M;;0;77,33596;92,86707
2009;40,44958;482,4069;0,018448;86,67139;53.11903  M;;0;68,59465;87,79631
2010;36,31785;597,4341;1,782968;96,54917;66.42473  M;;0;77,58802;70,50722
2011;22,33532;563,6698;1,214896;92,42964;28.24369  M;;0;104,6893;88,60078
2012;43,33746;305,5466;0,365505;92,75701;33.18709  M;;0;63,11595;113,5275
2013;25,03732;401,1627;0,024637;87,60209;61.23566  M;;0;99,03986;105,0152
2014;23,0824;361,793;0,629612;95,43801;33.62147  M;;0;103,8189;122,6893
2015;32,84583;218,3215;1,486101;73,26522;33.00604  M;;0;84,28284;132,2977
2016;37,31625;428,0694;0,629038;75,91193;32.17947  M;;0;75,83715;106,0762
2017;31,36414;251,0634;0,764895;75,93039;54.10424  M;;0;90,4397;127,4296
2018;31,90888;312,4615;0,262335;81,85737;46.57147  M;;0;86,57769;118,6386
2019;43,69939;384,5954;3,393199;95,27901;20.97772  M;;0;63,43039;93,04243
2022;32,32536;402,9492;0,188852;75,35119;54.84286  M;;0;86,65801;106,9783
2023;42,9344;170,2972;2,698845;90,55309;31.05804  M;;0;63,95591;129,0784
2024;57,55601;237,7109;0,665284;82,05675;26.85801  M;;1;35,05927;112,9293
2025;43,70178;371,1491;1,572011;70,26252;31.10326  M;;0;63,94684;95,47261
2026;30,35212;586,1518;3,745131;96,01745;33.02708  M;;0;90,5946;77,9916
2027;43,52275;327,1931;4,367077;72,31971;61.3918  M;;0;62,97118;102,7313
2028;38,40688;261,2784;0,191214;90,05359;33.36062  M;;0;72,04254;116,4861
2029;25,24774;504,7742;0,478139;80,21324;64.21675  M;;0;96,73535;97,08953
2030;54,41172;360,4229;2,835964;71,57492;54.73933  M;;0;41,28136;89,96671
2031;27,87248;301,4149;0,476535;73,69707;52.43559  M;;0;93,34503;124,2767
2032;40,70023;155,6518;0,154015;79,14256;28.75422  M;;0;67,40662;130,6055
2033;46,25101;257,8829;0,711064;97,88036;68.65182  M;;1;56,61567;106,6224
2034;46,29653;545,3804;0,198219;98,78106;60.48391  M;;0;57,84282;74,79991
2035;37,95196;435,7019;1,252739;95,35053;31.98316  M;;0;75,06888;101,9708
2036;54,7789;191,308;0,777866;88,16935;22.49555  M;;0;42,2169;119,3575
2037;18,5129;327,1965;1,515739;91,31272;51.72378  M;;0;112,5176;133,7047
2038;33,3208;244,7496;0,47463;73,07961;25.39891  M;;0;83,11807;128,8627
2039;43,87631;450,5944;4,514211;86,64017;66.3537  M;;0;62,23781;91,77646
2040;56,94932;465,7556;0,61032;87,65404;61.88721  M;;0;37,19795;69,61639
2041;38,09268;398,9894;0,77151;99,71431;28.1488  M;;0;75,83257;96,46319
2042;47,42924;447,4445;0,496542;77,01858;23.98264  M;;0;55,62405;81,23112
2043;42,91098;328,7738;0,085102;73,65696;48.60088  M;;0;64,60901;99,31598
2044;23,89023;423,4238;5,81671;77,71852;59.15954  M;;0;101,8204;108,7676
2045;41,10657;73,39509;0,433538;90,44912;28.61696  M;;0;67,53063;138,533
2046;44,17008;494,0359;0,853181;70,44225;38.88041  M;;0;62,16602;80,01146
2047;36,40491;313,4024;0,095492;97,02397;50.49203  M;;0;78,16714;119,445
2048;36,5682;96,81722;0,293566;83,80566;67.99586  M;;0;76,80719;141,2162
2049;33,23804;225,6245;1,763135;93,60239;38.12478  M;;0;82,70465;142,4336
2050;40,05319;231,0137;0,037448;93,36149;59.53445  M;;0;70,46355;130,6688
2051;32,1235;118,2744;1,81412;81,42913;28.26622  M;;0;86,73057;144,7349
2052;43,68607;383,6641;0,382683;79,11924;38.35705  M;;0;64,16785;97,80786
2053;26,18596;362,57;0,490495;78,14857;29.89979  M;;0;96,6247;118,9247
2054;48,60821;278,5922;0,245568;85,87085;69.58908  M;;0;52,55989;103,6369
2055;57,88983;303,7561;0,426079;88,91058;21.84297  M;;0;34,54692;111,6263
2056;28,16896;240,0635;1,087556;98,83967;37.8407  M;;0;93,74556;134,841
2057;38,3807;611,518;2,153381;70,49587;26.08176  M;;0;73,17481;69,77515
2058;54,23946;441,0275;1,248744;72,36367;33.36327  M;;0;40,75091;81,14776
2059;45,47856;488,518;0,056434;94,16017;66.80616  M;;0;56,83701;76,36362
2060;33,32973;144,188;0,687332;86,65849;37.34252  M;;0;82,77985;153,068
2061;31,46214;418,9595;0,28589;90,08199;20.38202  M;;0;86,74568;108,0114
2062;15,28669;263,5494;1,838513;70,83931;61.30467  M;;0;120,6076;150,1009
2063;44,22239;491,3583;1,142636;82,8718;33.97419  M;;0;60,85124;85,74455
2064;28,47802;322,2911;0,53886;85,47884;38.54896  M;;0;92,7394;120,5932
2065;52,54965;259,6893;0,476032;90,61845;32.13513  M;;0;45,91982;108,2433
2066;12,46553;153,0209;0,200273;75,13893;49.77466  M;;0;125,4531;164,9707
2069;37,77355;487,681;0,087068;86,16662;37.85902  M;;0;74,61065;80,15619
2070;39,30518;495,1241;1,326443;98,74802;65.65995  M;;0;70,535;86,82552
2071;44,34956;262,8286;0,6106;93,68417;67.5557  M;;0;59,54885;126,7767
